Scrape started on: 11:10:09
[STARTUP | Mon May 31 11:10:09 2021 | main.py | <module>]: Init Database
[LOG | Mon May 31 11:10:29 2021 | Z:\Repos\cryptovesting\pyFiles\scrape_poc.py | parseFomo]: coin: Ethereum Gold failed eth check
[LOG | Mon May 31 11:10:29 2021 | Z:\Repos\cryptovesting\pyFiles\scrape_poc.py | parseFomo]: coin: EthereumCat failed eth check
[LOG | Mon May 31 11:10:29 2021 | Z:\Repos\cryptovesting\pyFiles\scrape_poc.py | parseFomo]: coin: Watermelon Swap Token failed eth check
[LOG | Mon May 31 11:10:29 2021 | Z:\Repos\cryptovesting\pyFiles\scrape_poc.py | parseFomo]: coin: Ethereum SHIBA failed eth check
[LOG | Mon May 31 11:10:29 2021 | Z:\Repos\cryptovesting\pyFiles\scrape_poc.py | parseFomo]: coin: United Finance Ordinance failed eth check
[LOG | Mon May 31 11:10:29 2021 | Z:\Repos\cryptovesting\pyFiles\scrape_poc.py | parseFomo]: coin: slashprotocol.com failed eth check
[LOG | Mon May 31 11:10:29 2021 | Z:\Repos\cryptovesting\pyFiles\scrape_poc.py | parseFomo]: coin: LTC failed eth check
[LOG | Mon May 31 11:10:29 2021 | Z:\Repos\cryptovesting\pyFiles\scrape_poc.py | parseFomo]: coin: Hachiko Inu failed eth check
[LOG | Mon May 31 11:10:29 2021 | Z:\Repos\cryptovesting\pyFiles\scrape_poc.py | parseFomo]: coin: Ethereum Sushi failed eth check
[LOG | Mon May 31 11:10:29 2021 | Z:\Repos\cryptovesting\pyFiles\scrape_poc.py | parseFomo]: coin: Ethereum Final Boss failed eth check
[LOG | Mon May 31 11:10:29 2021 | Z:\Repos\cryptovesting\pyFiles\scrape_poc.py | parseFomo]: coin: UREEQA Collectibles failed eth check
[LOG | Mon May 31 11:10:29 2021 | Z:\Repos\cryptovesting\pyFiles\scrape_poc.py | parseFomo]: coin: eSuperDoge failed eth check
[LOG | Mon May 31 11:10:29 2021 | Z:\Repos\cryptovesting\pyFiles\scrape_poc.py | parseFomo]: coin: It's Louie Baby! failed eth check
[LOG | Mon May 31 11:10:29 2021 | Z:\Repos\cryptovesting\pyFiles\scrape_poc.py | parseFomo]: coin: ETHEREUM SHIB failed eth check
[LOG | Mon May 31 11:10:29 2021 | Z:\Repos\cryptovesting\pyFiles\scrape_poc.py | parseFomo]: coin: Takashi Inu failed eth check
[LOG | Mon May 31 11:10:29 2021 | Z:\Repos\cryptovesting\pyFiles\scrape_poc.py | parseFomo]: coin: Ethereum X Shiba failed eth check
[LOG | Mon May 31 11:10:29 2021 | Z:\Repos\cryptovesting\pyFiles\scrape_poc.py | parseFomo]: coin: eMoon failed eth check
[LOG | Mon May 31 11:10:29 2021 | Z:\Repos\cryptovesting\pyFiles\scrape_poc.py | parseFomo]: coin: Ethereum Akita failed eth check
[LOG | Mon May 31 11:10:29 2021 | Z:\Repos\cryptovesting\pyFiles\scrape_poc.py | parseFomo]: coin: TaitossCoin failed eth check
[LOG | Mon May 31 11:10:29 2021 | Z:\Repos\cryptovesting\pyFiles\scrape_poc.py | parseFomo]: coin: Ethereum Shiba failed eth check
[LOG | Mon May 31 11:10:29 2021 | Z:\Repos\cryptovesting\pyFiles\scrape_poc.py | parseFomo]: coin: ReaNance failed eth check
[LOG | Mon May 31 11:10:29 2021 | Z:\Repos\cryptovesting\pyFiles\scrape_poc.py | parseFomo]: coin: SLO Token failed eth check
[LOG | Mon May 31 11:10:29 2021 | Z:\Repos\cryptovesting\pyFiles\scrape_poc.py | parseFomo]: coin: Etherboy failed eth check
[LOG | Mon May 31 11:10:29 2021 | Z:\Repos\cryptovesting\pyFiles\scrape_poc.py | parseFomo]: coin: PayPal Elite failed eth check
[LOG | Mon May 31 11:10:29 2021 | Z:\Repos\cryptovesting\pyFiles\scrape_poc.py | parseFomo]: coin: Ethereum Spring failed eth check
[LOG | Mon May 31 11:10:29 2021 | Z:\Repos\cryptovesting\pyFiles\scrape_poc.py | parseFomo]: coin: Ethereum Shiba failed eth check
[LOG | Mon May 31 11:10:29 2021 | Z:\Repos\cryptovesting\pyFiles\scrape_poc.py | parseFomo]: coin: TheStrengthCoin failed eth check
[LOG | Mon May 31 11:10:29 2021 | Z:\Repos\cryptovesting\pyFiles\scrape_poc.py | parseFomo]: coin: Katsu Inu failed eth check
[LOG | Mon May 31 11:10:29 2021 | Z:\Repos\cryptovesting\pyFiles\scrape_poc.py | parseFomo]: coin: Ethereum Shiba failed eth check
[LOG | Mon May 31 11:10:29 2021 | Z:\Repos\cryptovesting\pyFiles\scrape_poc.py | parseFomo]: coin: ExinSwap ETH(Ether)-SOL(Solana) LP Token failed eth check
[LOG | Mon May 31 11:10:29 2021 | Z:\Repos\cryptovesting\pyFiles\scrape_poc.py | parseFomo]: coin: Ethereum Spring failed eth check
[LOG | Mon May 31 11:10:29 2021 | Z:\Repos\cryptovesting\pyFiles\scrape_poc.py | parseFomo]: coin: ExinSwap DOGE(Dogecoin)-SHIB(Ether) LP Token failed eth check
[LOG | Mon May 31 11:10:29 2021 | Z:\Repos\cryptovesting\pyFiles\scrape_poc.py | parseFomo]: coin: ExinSwap BTC(Bitcoin)-SHIB(Ether) LP Token failed eth check
[LOG | Mon May 31 11:10:29 2021 | Z:\Repos\cryptovesting\pyFiles\scrape_poc.py | parseFomo]: coin: ExinSwap XIN(Ether)-SHIB(Ether) LP Token failed eth check
[LOG | Mon May 31 11:10:29 2021 | Z:\Repos\cryptovesting\pyFiles\scrape_poc.py | parseFomo]: coin: Hibiki Inu failed eth check
[LOG | Mon May 31 11:10:29 2021 | Z:\Repos\cryptovesting\pyFiles\scrape_poc.py | parseFomo]: coin: ExinSwap pUSD(Ether)-SHIB(Ether) LP Token failed eth check
[LOG | Mon May 31 11:10:29 2021 | Z:\Repos\cryptovesting\pyFiles\scrape_poc.py | parseFomo]: coin: Cookie Swap failed eth check
[LOG | Mon May 31 11:10:29 2021 | Z:\Repos\cryptovesting\pyFiles\scrape_poc.py | parseFomo]: coin: ExinSwap SOL(Solana)-BTC(Bitcoin) LP Token failed eth check
[LOG | Mon May 31 11:10:29 2021 | Z:\Repos\cryptovesting\pyFiles\scrape_poc.py | parseFomo]: coin: ET Token failed eth check
[LOG | Mon May 31 11:10:29 2021 | Z:\Repos\cryptovesting\pyFiles\scrape_poc.py | parseFomo]: coin: MIMI Health Token failed eth check
[LOG | Mon May 31 11:10:29 2021 | Z:\Repos\cryptovesting\pyFiles\scrape_poc.py | parseFomo]: coin: Akihiro Inu failed eth check
[LOG | Mon May 31 11:10:29 2021 | Z:\Repos\cryptovesting\pyFiles\scrape_poc.py | parseFomo]: coin: ExinSwap SOL(Solana)-XIN(Ether) LP Token failed eth check
[LOG | Mon May 31 11:10:29 2021 | Z:\Repos\cryptovesting\pyFiles\scrape_poc.py | parseFomo]: coin: Bridgewater Finance failed eth check
[LOG | Mon May 31 11:10:29 2021 | Z:\Repos\cryptovesting\pyFiles\scrape_poc.py | parseFomo]: coin: eTHEREUMGIRL failed eth check
[LOG | Mon May 31 11:10:29 2021 | Z:\Repos\cryptovesting\pyFiles\scrape_poc.py | parseFomo]: coin: ExinSwap pUSD(Ether)-SOL(Solana) LP Token failed eth check
[LOG | Mon May 31 11:10:29 2021 | Z:\Repos\cryptovesting\pyFiles\scrape_poc.py | parseFomo]: coin: Richi Inu failed eth check
[LOG | Mon May 31 11:10:29 2021 | Z:\Repos\cryptovesting\pyFiles\scrape_poc.py | parseFomo]: coin: JST failed eth check
[LOG | Mon May 31 11:10:29 2021 | Z:\Repos\cryptovesting\pyFiles\scrape_poc.py | parseFomo]: coin: EthereumExodia failed eth check
[LOG | Mon May 31 11:10:29 2021 | Z:\Repos\cryptovesting\pyFiles\scrape_poc.py | parseFomo]: coin: https://t.me/EthereumExodia failed eth check
[LOG | Mon May 31 11:10:29 2021 | Z:\Repos\cryptovesting\pyFiles\scrape_poc.py | parseFomo]: coin: Ethereum Hyper failed eth check
[LOG | Mon May 31 11:10:29 2021 | Z:\Repos\cryptovesting\pyFiles\scrape_poc.py | parseFomo]: coin: Ethereum Inu failed eth check
[LOG | Mon May 31 11:10:29 2021 | Z:\Repos\cryptovesting\pyFiles\scrape_poc.py | parseFomo]: coin: Yamaha YBR 125 #1 failed eth check
[LOG | Mon May 31 11:10:29 2021 | Z:\Repos\cryptovesting\pyFiles\scrape_poc.py | parseFomo]: coin: Fade failed eth check
[LOG | Mon May 31 11:10:29 2021 | Z:\Repos\cryptovesting\pyFiles\scrape_poc.py | parseFomo]: coin: EthereumPeepo failed eth check
[LOG | Mon May 31 11:10:29 2021 | Z:\Repos\cryptovesting\pyFiles\scrape_poc.py | parseFomo]: coin: Ethereum Inu failed eth check
[LOG | Mon May 31 11:10:29 2021 | Z:\Repos\cryptovesting\pyFiles\scrape_poc.py | parseFomo]: coin: Moon Kishu failed eth check
[LOG | Mon May 31 11:10:29 2021 | Z:\Repos\cryptovesting\pyFiles\scrape_poc.py | parseFomo]: coin: Musicbee failed eth check
[LOG | Mon May 31 11:10:29 2021 | Z:\Repos\cryptovesting\pyFiles\scrape_poc.py | parseFomo]: coin: VIET DRAGON failed eth check
[LOG | Mon May 31 11:10:29 2021 | Z:\Repos\cryptovesting\pyFiles\scrape_poc.py | parseFomo]: coin: Shiba Swap failed eth check
[LOG | Mon May 31 11:10:29 2021 | Z:\Repos\cryptovesting\pyFiles\scrape_poc.py | parseFomo]: coin: Token failed eth check
[LOG | Mon May 31 11:10:29 2021 | Z:\Repos\cryptovesting\pyFiles\scrape_poc.py | parseFomo]: coin: Ethereum Supremely failed eth check
[LOG | Mon May 31 11:10:29 2021 | Z:\Repos\cryptovesting\pyFiles\scrape_poc.py | parseFomo]: coin: Ethereum Superior failed eth check
[LOG | Mon May 31 11:10:29 2021 | Z:\Repos\cryptovesting\pyFiles\scrape_poc.py | parseFomo]: coin: Monkey failed eth check
[LOG | Mon May 31 11:10:29 2021 | Z:\Repos\cryptovesting\pyFiles\scrape_poc.py | parseFomo]: coin: EthereumWojak failed eth check
[LOG | Mon May 31 11:10:29 2021 | Z:\Repos\cryptovesting\pyFiles\scrape_poc.py | parseFomo]: coin: BeauTiful.Token failed eth check
[LOG | Mon May 31 11:10:29 2021 | Z:\Repos\cryptovesting\pyFiles\scrape_poc.py | parseFomo]: coin: Chika Inu failed eth check
[LOG | Mon May 31 11:10:29 2021 | Z:\Repos\cryptovesting\pyFiles\scrape_poc.py | parseFomo]: coin: Ethereum Prime failed eth check
[LOG | Mon May 31 11:10:29 2021 | Z:\Repos\cryptovesting\pyFiles\scrape_poc.py | parseFomo]: coin: BezoBucks failed eth check
[LOG | Mon May 31 11:10:29 2021 | Z:\Repos\cryptovesting\pyFiles\scrape_poc.py | parseFomo]: coin: MommyMilkers failed eth check
[LOG | Mon May 31 11:10:29 2021 | Z:\Repos\cryptovesting\pyFiles\scrape_poc.py | parseFomo]: coin: SATCOIN failed eth check
[LOG | Mon May 31 11:10:29 2021 | Z:\Repos\cryptovesting\pyFiles\scrape_poc.py | parseFomo]: coin: Mika Inu failed eth check
[LOG | Mon May 31 11:10:29 2021 | Z:\Repos\cryptovesting\pyFiles\scrape_poc.py | parseFomo]: coin:  failed eth check
[LOG | Mon May 31 11:10:29 2021 | Z:\Repos\cryptovesting\pyFiles\scrape_poc.py | parseFomo]: coin: SAFESOUL failed eth check
[LOG | Mon May 31 11:10:29 2021 | Z:\Repos\cryptovesting\pyFiles\scrape_poc.py | parseFomo]: coin: ShibCat failed eth check
[LOG | Mon May 31 11:10:29 2021 | Z:\Repos\cryptovesting\pyFiles\scrape_poc.py | parseFomo]: coin: DalaiSHIBA failed eth check
[LOG | Mon May 31 11:10:29 2021 | Z:\Repos\cryptovesting\pyFiles\scrape_poc.py | parseFomo]: coin:  failed eth check
[LOG | Mon May 31 11:10:29 2021 | Z:\Repos\cryptovesting\pyFiles\scrape_poc.py | parseFomo]: coin: EthereumExodia failed eth check
[LOG | Mon May 31 11:10:29 2021 | Z:\Repos\cryptovesting\pyFiles\scrape_poc.py | parseFomo]: coin: Ethereum Extreme failed eth check
[LOG | Mon May 31 11:10:29 2021 | Z:\Repos\cryptovesting\pyFiles\scrape_poc.py | parseFomo]: coin: ShibCat failed eth check
[LOG | Mon May 31 11:10:29 2021 | Z:\Repos\cryptovesting\pyFiles\scrape_poc.py | parseFomo]: coin: Webah Inu failed eth check
[LOG | Mon May 31 11:10:29 2021 | Z:\Repos\cryptovesting\pyFiles\scrape_poc.py | parseFomo]: coin: Rocbabies failed eth check
[LOG | Mon May 31 11:10:29 2021 | Z:\Repos\cryptovesting\pyFiles\scrape_poc.py | parseFomo]: coin: Ethereum Emperor failed eth check
[LOG | Mon May 31 11:10:29 2021 | Z:\Repos\cryptovesting\pyFiles\scrape_poc.py | parseFomo]: coin: rubbishcoin failed eth check
[LOG | Mon May 31 11:10:29 2021 | Z:\Repos\cryptovesting\pyFiles\scrape_poc.py | parseFomo]: coin: Clostridium failed eth check
[LOG | Mon May 31 11:10:29 2021 | Z:\Repos\cryptovesting\pyFiles\scrape_poc.py | parseFomo]: coin: Token failed eth check
[LOG | Mon May 31 11:10:29 2021 | Z:\Repos\cryptovesting\pyFiles\scrape_poc.py | parseFomo]: coin: Addisonrae failed eth check
[LOG | Mon May 31 11:10:29 2021 | Z:\Repos\cryptovesting\pyFiles\scrape_poc.py | parseFomo]: coin: Monkey Token failed eth check
[LOG | Mon May 31 11:10:29 2021 | Z:\Repos\cryptovesting\pyFiles\scrape_poc.py | parseFomo]: coin: Inu Supreme failed eth check
[LOG | Mon May 31 11:10:29 2021 | Z:\Repos\cryptovesting\pyFiles\scrape_poc.py | parseFomo]: coin: Meta Mask Token failed eth check
[LOG | Mon May 31 11:10:29 2021 | Z:\Repos\cryptovesting\pyFiles\scrape_poc.py | parseFomo]: coin: K&F Arts failed eth check
[LOG | Mon May 31 11:10:29 2021 | Z:\Repos\cryptovesting\pyFiles\scrape_poc.py | parseFomo]: coin: Rattan Shiba failed eth check
[LOG | Mon May 31 11:10:29 2021 | Z:\Repos\cryptovesting\pyFiles\scrape_poc.py | parseFomo]: coin: teddybear failed eth check
[LOG | Mon May 31 11:10:29 2021 | Z:\Repos\cryptovesting\pyFiles\scrape_poc.py | parseFomo]: coin: Peen Inu failed eth check
[LOG | Mon May 31 11:10:29 2021 | Z:\Repos\cryptovesting\pyFiles\scrape_poc.py | parseFomo]: coin: Ethereum Unlimited failed eth check
[LOG | Mon May 31 11:10:29 2021 | Z:\Repos\cryptovesting\pyFiles\scrape_poc.py | parseFomo]: coin: teddybear failed eth check
[LOG | Mon May 31 11:10:29 2021 | Z:\Repos\cryptovesting\pyFiles\scrape_poc.py | parseFomo]: coin: Golden Retriever Inu failed eth check
[LOG | Mon May 31 11:10:29 2021 | Z:\Repos\cryptovesting\pyFiles\scrape_poc.py | parseFomo]: coin: Ether Dust failed eth check
[LOG | Mon May 31 11:10:29 2021 | Z:\Repos\cryptovesting\pyFiles\scrape_poc.py | parseFomo]: coin: EtheRFI failed eth check
[LOG | Mon May 31 11:10:29 2021 | Z:\Repos\cryptovesting\pyFiles\scrape_poc.py | parseFomo]: coin: ReDsoX failed eth check
[LOG | Mon May 31 11:10:29 2021 | Z:\Repos\cryptovesting\pyFiles\scrape_poc.py | parseFomo]: coin: Marines failed eth check
[LOG | Mon May 31 11:10:29 2021 | Z:\Repos\cryptovesting\pyFiles\scrape_poc.py | parseFomo]: coin: CHAMPION AUTISM failed eth check
[LOG | Mon May 31 11:10:29 2021 | Z:\Repos\cryptovesting\pyFiles\scrape_poc.py | parseFomo]: coin: Akita Swap failed eth check
[LOG | Mon May 31 11:10:29 2021 | Z:\Repos\cryptovesting\pyFiles\scrape_poc.py | parseFomo]: coin: Mavericks Farm failed eth check
[LOG | Mon May 31 11:10:29 2021 | Z:\Repos\cryptovesting\pyFiles\scrape_poc.py | parseFomo]: coin: DIRTBAG INU  (t.me/dirtbaginu) failed eth check
[LOG | Mon May 31 11:10:29 2021 | Z:\Repos\cryptovesting\pyFiles\scrape_poc.py | parseFomo]: coin: Crypto Pig  NFTs failed eth check
[LOG | Mon May 31 11:10:29 2021 | Z:\Repos\cryptovesting\pyFiles\scrape_poc.py | parseFomo]: coin: artium failed eth check
[LOG | Mon May 31 11:10:29 2021 | Z:\Repos\cryptovesting\pyFiles\scrape_poc.py | parseFomo]: coin: GalacticInu failed eth check
[LOG | Mon May 31 11:10:29 2021 | Z:\Repos\cryptovesting\pyFiles\scrape_poc.py | parseFomo]: coin: Tideweigh Uniques failed eth check
[LOG | Mon May 31 11:10:29 2021 | Z:\Repos\cryptovesting\pyFiles\scrape_poc.py | parseFomo]: coin: PayPal Pro failed eth check
[LOG | Mon May 31 11:10:29 2021 | Z:\Repos\cryptovesting\pyFiles\scrape_poc.py | parseFomo]: coin: EthereumSupreme failed eth check
[LOG | Mon May 31 11:10:29 2021 | Z:\Repos\cryptovesting\pyFiles\scrape_poc.py | parseFomo]: coin: DIRTBAG INU  (t.me/dirtbaginu) failed eth check
[LOG | Mon May 31 11:10:29 2021 | Z:\Repos\cryptovesting\pyFiles\scrape_poc.py | parseFomo]: coin: Miura  Inu failed eth check
[LOG | Mon May 31 11:10:29 2021 | Z:\Repos\cryptovesting\pyFiles\scrape_poc.py | parseFomo]: coin: Ethereum1000x failed eth check
[LOG | Mon May 31 11:10:29 2021 | Z:\Repos\cryptovesting\pyFiles\scrape_poc.py | parseFomo]: coin: BUCKY COIN failed eth check
[LOG | Mon May 31 11:10:29 2021 | Z:\Repos\cryptovesting\pyFiles\scrape_poc.py | parseFomo]: coin: EthereumHaven (https://t.me/EthereumHaven) failed eth check
[LOG | Mon May 31 11:10:29 2021 | Z:\Repos\cryptovesting\pyFiles\scrape_poc.py | parseFomo]: coin: TANZANITE failed eth check
[LOG | Mon May 31 11:10:29 2021 | Z:\Repos\cryptovesting\pyFiles\scrape_poc.py | parseFomo]: coin: DAKID failed eth check
[LOG | Mon May 31 11:10:29 2021 | Z:\Repos\cryptovesting\pyFiles\scrape_poc.py | parseFomo]: coin: GameOfDeathDoge failed eth check
[LOG | Mon May 31 11:10:29 2021 | Z:\Repos\cryptovesting\pyFiles\scrape_poc.py | parseFomo]: coin: Life Token failed eth check
[LOG | Mon May 31 11:10:29 2021 | Z:\Repos\cryptovesting\pyFiles\scrape_poc.py | parseFomo]: coin: Inoue Inu failed eth check
[LOG | Mon May 31 11:10:29 2021 | Z:\Repos\cryptovesting\pyFiles\scrape_poc.py | parseFomo]: coin: GreenCoin failed eth check
[LOG | Mon May 31 11:10:29 2021 | Z:\Repos\cryptovesting\pyFiles\scrape_poc.py | parseFomo]: coin: Ethereum Supreme failed eth check
[LOG | Mon May 31 11:10:29 2021 | Z:\Repos\cryptovesting\pyFiles\scrape_poc.py | parseFomo]: coin: Ethereum Supreme failed eth check
[LOG | Mon May 31 11:10:29 2021 | Z:\Repos\cryptovesting\pyFiles\scrape_poc.py | parseFomo]: coin: Public Bitcoin Mining failed eth check
[LOG | Mon May 31 11:10:29 2021 | Z:\Repos\cryptovesting\pyFiles\scrape_poc.py | parseFomo]: coin: Ethereum Supreme failed eth check
[LOG | Mon May 31 11:10:29 2021 | Z:\Repos\cryptovesting\pyFiles\scrape_poc.py | parseFomo]: coin: Ethereum Force failed eth check
[LOG | Mon May 31 11:10:29 2021 | Z:\Repos\cryptovesting\pyFiles\scrape_poc.py | parseFomo]: coin: once upo failed eth check
[LOG | Mon May 31 11:10:29 2021 | Z:\Repos\cryptovesting\pyFiles\scrape_poc.py | parseFomo]: coin: German Shepherd Inu failed eth check
[LOG | Mon May 31 11:10:29 2021 | Z:\Repos\cryptovesting\pyFiles\scrape_poc.py | parseFomo]: coin: Ethereum Supreme failed eth check
[LOG | Mon May 31 11:10:29 2021 | Z:\Repos\cryptovesting\pyFiles\scrape_poc.py | parseFomo]: coin: Safe Dog Finance failed eth check
[LOG | Mon May 31 11:10:29 2021 | Z:\Repos\cryptovesting\pyFiles\scrape_poc.py | parseFomo]: coin: EthereumSupreme failed eth check
[LOG | Mon May 31 11:10:29 2021 | Z:\Repos\cryptovesting\pyFiles\scrape_poc.py | parseFomo]: coin: AUTISM failed eth check
[LOG | Mon May 31 11:10:29 2021 | Z:\Repos\cryptovesting\pyFiles\scrape_poc.py | parseFomo]: coin: Mafia Cat t.me/MafiaCatCoin failed eth check
[LOG | Mon May 31 11:10:29 2021 | Z:\Repos\cryptovesting\pyFiles\scrape_poc.py | parseFomo]: coin: Ota Inu NFT failed eth check
[LOG | Mon May 31 11:10:29 2021 | Z:\Repos\cryptovesting\pyFiles\scrape_poc.py | parseFomo]: coin: Green Doge Inu failed eth check
[LOG | Mon May 31 11:10:29 2021 | Z:\Repos\cryptovesting\pyFiles\scrape_poc.py | parseFomo]: coin: Legends of Etherea failed eth check
[LOG | Mon May 31 11:10:29 2021 | Z:\Repos\cryptovesting\pyFiles\scrape_poc.py | parseFomo]: coin: Coalition Coin failed eth check
[LOG | Mon May 31 11:10:29 2021 | Z:\Repos\cryptovesting\pyFiles\scrape_poc.py | parseFomo]: coin: Tori Inu failed eth check
[LOG | Mon May 31 11:10:29 2021 | Z:\Repos\cryptovesting\pyFiles\scrape_poc.py | parseFomo]: coin: EthereumMoon failed eth check
[LOG | Mon May 31 11:10:29 2021 | Z:\Repos\cryptovesting\pyFiles\scrape_poc.py | parseFomo]: coin: SKIBA INU failed eth check
[LOG | Mon May 31 11:10:29 2021 | Z:\Repos\cryptovesting\pyFiles\scrape_poc.py | parseFomo]: coin: Ethereum 2.0.5 failed eth check
[LOG | Mon May 31 11:10:29 2021 | Z:\Repos\cryptovesting\pyFiles\scrape_poc.py | parseFomo]: coin: Halloween failed eth check
[LOG | Mon May 31 11:10:29 2021 | Z:\Repos\cryptovesting\pyFiles\scrape_poc.py | parseFomo]: coin: Washu Inu failed eth check
[LOG | Mon May 31 11:10:29 2021 | Z:\Repos\cryptovesting\pyFiles\scrape_poc.py | parseFomo]: coin: Matsukami Inu failed eth check
[LOG | Mon May 31 11:10:29 2021 | Z:\Repos\cryptovesting\pyFiles\scrape_poc.py | parseFomo]: coin: NFTBazaar failed eth check
[LOG | Mon May 31 11:10:29 2021 | Z:\Repos\cryptovesting\pyFiles\scrape_poc.py | parseFomo]: coin: Ethereum King failed eth check
[LOG | Mon May 31 11:10:29 2021 | Z:\Repos\cryptovesting\pyFiles\scrape_poc.py | parseFomo]: coin: DNA failed eth check
[LOG | Mon May 31 11:10:29 2021 | Z:\Repos\cryptovesting\pyFiles\scrape_poc.py | parseFomo]: coin: InterstellarInu failed eth check
[LOG | Mon May 31 11:10:29 2021 | Z:\Repos\cryptovesting\pyFiles\scrape_poc.py | parseFomo]: coin: Raspberry failed eth check
[LOG | Mon May 31 11:10:29 2021 | Z:\Repos\cryptovesting\pyFiles\scrape_poc.py | parseFomo]: coin: An American Funeral 2020-Smwhr failed eth check
[LOG | Mon May 31 11:10:29 2021 | Z:\Repos\cryptovesting\pyFiles\scrape_poc.py | parseFomo]: coin: Hakku Inu failed eth check
[LOG | Mon May 31 11:10:29 2021 | Z:\Repos\cryptovesting\pyFiles\scrape_poc.py | parseFomo]: coin: USDTToken failed eth check
[LOG | Mon May 31 11:10:29 2021 | Z:\Repos\cryptovesting\pyFiles\scrape_poc.py | parseFomo]: coin: cryptokenup failed eth check
[LOG | Mon May 31 11:10:29 2021 | Z:\Repos\cryptovesting\pyFiles\scrape_poc.py | parseFomo]: coin: Hero dog  Finance failed eth check
[LOG | Mon May 31 11:10:29 2021 | Z:\Repos\cryptovesting\pyFiles\scrape_poc.py | parseFomo]: coin: An American Funeral 2020-Smwhr failed eth check
[LOG | Mon May 31 11:10:29 2021 | Z:\Repos\cryptovesting\pyFiles\scrape_poc.py | parseFomo]: coin: Ethereum Pro failed eth check
[LOG | Mon May 31 11:10:29 2021 | Z:\Repos\cryptovesting\pyFiles\scrape_poc.py | parseFomo]: coin: Baki Inu failed eth check
[LOG | Mon May 31 11:10:29 2021 | Z:\Repos\cryptovesting\pyFiles\scrape_poc.py | parseFomo]: coin: Automata failed eth check
[LOG | Mon May 31 11:10:29 2021 | Z:\Repos\cryptovesting\pyFiles\scrape_poc.py | parseFomo]: coin: KaZa Protocol failed eth check
[LOG | Mon May 31 11:10:29 2021 | Z:\Repos\cryptovesting\pyFiles\scrape_poc.py | parseFomo]: coin: Veiny Eggplant failed eth check
[LOG | Mon May 31 11:10:29 2021 | Z:\Repos\cryptovesting\pyFiles\scrape_poc.py | parseFomo]: coin: Dream Token failed eth check
[LOG | Mon May 31 11:10:29 2021 | Z:\Repos\cryptovesting\pyFiles\scrape_poc.py | parseFomo]: coin: chubbydriver.com failed eth check
[LOG | Mon May 31 11:10:29 2021 | Z:\Repos\cryptovesting\pyFiles\scrape_poc.py | parseFomo]: coin: An American Funeral, 2020-Tgthr failed eth check
